endpoint,operation,data_size,time
client,encrypt,576,29
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,39
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,38
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,29
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,38
client,encrypt,576,29
server,decrypt,576,28
server,encrypt,576,29
client,decrypt,576,37
client,encrypt,576,28
server,decrypt,576,43
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,29
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,39
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,37
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,44
client,decrypt,576,27
client,encrypt,576,26
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,31
client,decrypt,576,27
client,encrypt,576,31
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,31
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,42
client,decrypt,576,28
client,encrypt,576,31
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,31
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,31
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,36
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,32
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,31
client,decrypt,576,47
client,encrypt,576,32
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,46
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,31
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,29
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,31
server,decrypt,576,28
server,encrypt,576,42
client,decrypt,576,29
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,38
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,29
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,31
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,38
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,32
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,40
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,29
client,decrypt,576,28
client,encrypt,576,29
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,31
server,decrypt,576,37
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,29
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,39
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,32
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,33
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,30
server,decrypt,576,27
server,encrypt,576,29
client,decrypt,576,47
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,29
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,46
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,36
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,30
client,encrypt,576,28
server,decrypt,576,37
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,32
client,decrypt,576,27
client,encrypt,576,32
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,37
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,33
client,decrypt,576,47
client,encrypt,576,28
server,decrypt,576,42
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,43
server,decrypt,576,27
server,encrypt,576,29
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,38
client,encrypt,576,29
server,decrypt,576,28
server,encrypt,576,29
client,decrypt,576,37
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,29
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,61
client,encrypt,576,29
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,29
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,38
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,29
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,40
client,encrypt,576,29
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,37
server,encrypt,576,27
client,decrypt,576,37
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,29
client,decrypt,576,37
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,41
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,40
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,29
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,40
server,decrypt,576,37
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,43
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,37
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,29
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,40
server,decrypt,576,36
server,encrypt,576,29
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,38
client,decrypt,576,29
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,29
server,decrypt,576,28
server,encrypt,576,29
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,32
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,37
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,46
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,37
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,29
client,decrypt,576,37
client,encrypt,576,40
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,41
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,37
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,29
client,decrypt,576,37
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,48
server,encrypt,576,28
client,decrypt,576,47
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,47
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,38
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,29
server,decrypt,576,34
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,32
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,29
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,37
server,encrypt,576,44
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,50
server,encrypt,576,27
client,decrypt,576,37
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,29
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,40
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,36
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,53
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,29
server,decrypt,576,47
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,27
server,decrypt,576,47
server,encrypt,576,27
client,decrypt,576,28
client,encrypt,576,26
server,decrypt,576,28
server,encrypt,576,27
client,decrypt,576,37
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,27
client,encrypt,576,28
server,decrypt,576,27
server,encrypt,576,28
client,decrypt,576,28
client,encrypt,576,27
server,decrypt,576,28
