endpoint,operation,msglen,time
client,encrypt,256,5
server,decrypt,256,6
server,encrypt,256,5
client,decrypt,256,4
client,encrypt,256,5
server,decrypt,256,4
server,encrypt,256,5
client,decrypt,256,4
client,encrypt,256,5
server,decrypt,256,4
server,encrypt,256,6
client,decrypt,256,4
client,encrypt,256,5
server,decrypt,256,5
server,encrypt,256,5
client,decrypt,256,5
client,encrypt,256,5
server,decrypt,256,4
server,encrypt,256,6
client,decrypt,256,5
client,encrypt,512,8
server,decrypt,512,7
server,encrypt,512,7
client,decrypt,512,7
client,encrypt,512,10
server,decrypt,512,10
server,encrypt,512,8
client,decrypt,512,7
client,encrypt,512,7
server,decrypt,512,9
server,encrypt,512,7
client,decrypt,512,7
client,encrypt,512,7
server,decrypt,512,7
server,encrypt,512,11
client,decrypt,512,6
client,encrypt,512,7
server,decrypt,512,7
server,encrypt,512,8
client,decrypt,512,7
client,encrypt,1024,11
server,decrypt,1024,10
server,encrypt,1024,12
client,decrypt,1024,10
client,encrypt,1024,11
server,decrypt,1024,11
server,encrypt,1024,11
client,decrypt,1024,10
client,encrypt,1024,11
server,decrypt,1024,11
server,encrypt,1024,11
client,decrypt,1024,12
client,encrypt,1024,12
server,decrypt,1024,11
server,encrypt,1024,11
client,decrypt,1024,10
client,encrypt,1024,14
server,decrypt,1024,15
server,encrypt,1024,11
client,decrypt,1024,10
client,encrypt,2048,20
server,decrypt,2048,19
server,encrypt,2048,27
client,decrypt,2048,18
client,encrypt,2048,19
server,decrypt,2048,20
server,encrypt,2048,29
client,decrypt,2048,18
client,encrypt,2048,19
server,decrypt,2048,19
server,encrypt,2048,19
client,decrypt,2048,18
client,encrypt,2048,35
server,decrypt,2048,19
server,encrypt,2048,20
client,decrypt,2048,18
client,encrypt,2048,19
server,decrypt,2048,19
server,encrypt,2048,18
client,decrypt,2048,20
