endpoint,operation,data_size,time
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,1
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,1
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,1
server,encrypt,80,1
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,1
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,3
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,1
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,1
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,1
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,1
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,3
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,3
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,3
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,3
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,3
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,5
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,3
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,3
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,3
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,1
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,1
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,1
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,1
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,1
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,3
client,decrypt,80,2
client,encrypt,80,1
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,4
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,3
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,14
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,1
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,3
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,1
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,1
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,1
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,1
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,1
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,1
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,1
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,3
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,3
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,1
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,1
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,1
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,3
server,decrypt,80,3
server,encrypt,80,2
client,decrypt,80,3
client,encrypt,80,2
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,1
client,encrypt,80,3
server,decrypt,80,2
server,encrypt,80,2
client,decrypt,80,2
client,encrypt,80,2
server,decrypt,80,3
