endpoint,operation,msglen,time
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,30
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,30
client,decrypt,1024,30
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,30
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,41
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,49
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,41
server,encrypt,1024,31
client,decrypt,1024,39
client,encrypt,1024,31
server,decrypt,1024,38
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,30
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,32
client,encrypt,1024,31
server,decrypt,1024,49
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,41
server,encrypt,1024,31
client,decrypt,1024,32
client,encrypt,1024,32
server,decrypt,1024,51
server,encrypt,1024,31
client,decrypt,1024,51
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,49
server,encrypt,1024,31
client,decrypt,1024,30
client,encrypt,1024,42
server,decrypt,1024,30
server,encrypt,1024,30
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,38
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,58
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,32
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,41
client,encrypt,1024,32
server,decrypt,1024,40
server,encrypt,1024,31
client,decrypt,1024,32
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,40
server,encrypt,1024,31
client,decrypt,1024,51
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,39
server,encrypt,1024,31
client,decrypt,1024,40
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,49
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,30
client,decrypt,1024,49
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,51
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,41
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,40
server,encrypt,1024,31
client,decrypt,1024,51
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,32
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,30
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,39
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,40
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,41
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,51
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,51
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,40
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,48
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,32
client,decrypt,1024,39
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,30
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,40
client,decrypt,1024,39
client,encrypt,1024,30
server,decrypt,1024,40
server,encrypt,1024,31
client,decrypt,1024,39
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,32
client,decrypt,1024,48
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,51
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,49
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,49
client,encrypt,1024,31
server,decrypt,1024,41
server,encrypt,1024,31
client,decrypt,1024,42
client,encrypt,1024,32
server,decrypt,1024,47
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,57
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,47
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,33
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,51
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,38
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,32
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,32
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,41
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,49
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,30
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,51
client,encrypt,1024,31
server,decrypt,1024,51
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,51
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,32
client,encrypt,1024,31
server,decrypt,1024,49
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,40
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,58
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,58
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,49
server,encrypt,1024,32
client,decrypt,1024,49
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,32
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,32
client,encrypt,1024,30
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,42
client,encrypt,1024,31
server,decrypt,1024,40
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,49
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,30
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,40
client,encrypt,1024,32
server,decrypt,1024,40
server,encrypt,1024,31
client,decrypt,1024,40
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,40
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,61
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,40
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,47
server,encrypt,1024,32
client,decrypt,1024,40
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,49
server,encrypt,1024,31
client,decrypt,1024,51
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,40
client,encrypt,1024,32
server,decrypt,1024,40
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,41
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,49
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,41
client,decrypt,1024,39
client,encrypt,1024,32
server,decrypt,1024,40
server,encrypt,1024,31
client,decrypt,1024,41
client,encrypt,1024,41
server,decrypt,1024,30
server,encrypt,1024,32
client,decrypt,1024,36
client,encrypt,1024,36
server,decrypt,1024,43
server,encrypt,1024,32
client,decrypt,1024,65
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,38
client,decrypt,1024,57
client,encrypt,1024,40
server,decrypt,1024,31
server,encrypt,1024,30
client,decrypt,1024,39
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,32
client,encrypt,1024,30
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,30
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,30
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,49
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,40
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,49
server,encrypt,1024,32
client,decrypt,1024,30
client,encrypt,1024,31
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,51
client,encrypt,1024,32
server,decrypt,1024,49
server,encrypt,1024,31
client,decrypt,1024,49
client,encrypt,1024,33
server,decrypt,1024,49
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,30
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,41
server,decrypt,1024,41
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,31
server,decrypt,1024,31
server,encrypt,1024,30
client,decrypt,1024,49
client,encrypt,1024,32
server,decrypt,1024,31
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,49
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,49
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,31
server,decrypt,1024,51
server,encrypt,1024,31
client,decrypt,1024,40
client,encrypt,1024,32
server,decrypt,1024,40
server,encrypt,1024,32
client,decrypt,1024,49
client,encrypt,1024,31
server,decrypt,1024,49
server,encrypt,1024,31
client,decrypt,1024,31
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,31
client,decrypt,1024,51
client,encrypt,1024,32
server,decrypt,1024,50
server,encrypt,1024,32
client,decrypt,1024,50
client,encrypt,1024,32
server,decrypt,1024,30
server,encrypt,1024,31
client,decrypt,1024,31
